Time,Time2,LAT,LONG,TEMP1C,TEMP1F,Humidity,Pressure,Altitude
15:13:18,13:18.3,44.47914167,-73.19643,28,82.4,,,
15:13:19,13:19.3,44.47913,-73.196435,28,82.4,,,
15:13:20,13:20.3,44.47912,-73.19643333,28,82.4,,,
15:13:21,13:21.3,44.47911333,-73.19643,27.5,81.5,,,
15:13:22,13:22.3,44.47909667,-73.196435,28,82.4,,,
15:13:23,13:23.3,44.47908167,-73.19643833,28,82.4,,,
15:13:24,13:24.3,44.47906833,-73.19644333,27.75,81.95,,,
15:13:25,13:25.3,44.47904667,-73.19644833,27.75,81.95,,,
15:13:26,13:26.3,44.47902833,-73.19645167,27.75,81.95,,,
15:13:27,13:27.3,44.47900833,-73.19645333,27.75,81.95,,,
15:13:28,13:28.3,44.47899333,-73.196455,28,82.4,,,
15:13:29,13:29.3,44.47897667,-73.19645833,28,82.4,,,
15:13:30,13:30.3,44.47896167,-73.19646667,28,82.4,,,
15:13:31,13:31.3,44.47894667,-73.19646833,28,82.4,,,
15:13:32,13:32.3,44.47893167,-73.19646833,27.75,81.95,,,
15:13:33,13:33.3,44.47892333,-73.19646833,28,82.4,,,
15:13:34,13:34.3,44.478915,-73.19646833,27.75,81.95,,,
15:13:35,13:35.3,44.47889833,-73.19647333,27.75,81.95,,,
15:13:36,13:36.3,44.47888167,-73.196475,27,80.6,,,
15:13:37,13:37.3,44.478865,-73.19647667,27.25,81.05,,,
15:13:38,13:38.3,44.47885333,-73.19647833,27.25,81.05,,,
15:13:39,13:39.3,44.47884333,-73.196485,27.25,81.05,,,
15:13:40,13:40.3,44.47883833,-73.19648667,27.25,81.05,,,
15:13:41,13:41.3,44.47882833,-73.196495,27.5,81.5,,,
15:13:42,13:42.3,44.47882,-73.19649333,27.25,81.05,,,
15:13:43,13:43.3,44.47881,-73.196495,27.5,81.5,,,
15:13:44,13:44.3,44.4788,-73.196495,25.75,78.35,,,
15:13:45,13:45.3,44.47879,-73.19649667,27.5,81.5,,,
15:13:46,13:46.3,44.47877833,-73.196505,27.5,81.5,,,
15:13:47,13:47.3,44.47877167,-73.19652,27.5,81.5,,,
15:13:48,13:48.3,44.47876167,-73.19654667,27.75,81.95,,,
15:13:49,13:49.3,44.47874667,-73.19656167,27.75,81.95,,,
15:13:50,13:50.3,44.47873833,-73.19656333,27.75,81.95,,,
15:13:51,13:51.3,44.47872,-73.196555,27.5,81.5,,,
15:13:52,13:52.3,44.47871833,-73.19654167,27.75,81.95,,,
15:13:53,13:53.3,44.478715,-73.19653167,27.75,81.95,,,
15:13:54,13:54.3,44.47870667,-73.19651667,27.75,81.95,,,
15:13:55,13:55.3,44.47869667,-73.19650833,27.75,81.95,,,
15:13:56,13:56.3,44.47869,-73.196495,27.75,81.95,,,
15:13:57,13:57.3,44.478685,-73.19648333,27.75,81.95,,,
15:13:58,13:58.3,44.47867,-73.196475,27.75,81.95,,,
15:13:59,13:59.3,44.478665,-73.19646167,28,82.4,,,
15:14:00,14:00.3,44.47865,-73.19645667,28,82.4,,,
15:14:01,14:01.3,44.478635,-73.196445,28,82.4,,,
15:14:02,14:02.3,44.47861667,-73.19644,28,82.4,,,
15:14:03,14:03.3,44.47860667,-73.19643333,28,82.4,,,
15:14:04,14:04.3,44.47858667,-73.196425,28,82.4,,,
15:14:05,14:05.3,44.47856833,-73.19642,28,82.4,,,
15:14:06,14:06.3,44.47855833,-73.19640833,25.5,77.9,,,
15:14:07,14:07.3,44.47855333,-73.19640167,27.75,81.95,,,
15:14:08,14:08.3,44.47855833,-73.19638667,27.75,81.95,,,
15:14:09,14:09.3,44.47856833,-73.19636333,27.75,81.95,,,
15:14:10,14:10.3,44.47855333,-73.196355,27.75,81.95,,,
15:14:11,14:11.3,44.478545,-73.19634167,27.75,81.95,,,
15:14:12,14:12.3,44.47852667,-73.19633667,28,82.4,,,
15:14:13,14:13.3,44.47850833,-73.19633167,28.25,82.85,,,
15:14:14,14:14.3,44.47848833,-73.19632833,25.75,78.35,,,
15:14:15,14:15.3,44.47847167,-73.196325,28,82.4,,,
15:14:16,14:16.3,44.47846,-73.19632,27.75,81.95,,,
15:14:17,14:17.3,44.47844333,-73.19631667,27.75,81.95,,,
15:14:18,14:18.3,44.47843833,-73.19630833,27.75,81.95,,,
15:14:19,14:19.3,44.478425,-73.19630333,27.75,81.95,,,
15:14:20,14:20.3,44.47841167,-73.1963,28,82.4,,,
15:14:21,14:21.3,44.478405,-73.19629667,27.75,81.95,,,
15:14:22,14:22.3,44.47839,-73.19629667,28,82.4,,,
15:14:23,14:23.3,44.47838167,-73.19629667,28.25,82.85,,,
15:14:24,14:24.3,44.47837167,-73.196295,28,82.4,,,
15:14:25,14:25.3,44.478365,-73.19629,27.75,81.95,,,
15:14:26,14:26.3,44.47835833,-73.19628167,27.75,81.95,,,
15:14:27,14:27.3,44.478345,-73.19627667,27.75,81.95,,,
15:14:28,14:28.3,44.47833167,-73.19627167,27.75,81.95,,,
15:14:29,14:29.3,44.47832,-73.196265,27.25,81.05,,,
15:14:30,14:30.3,44.47831,-73.19626833,27.75,81.95,,,
15:14:31,14:31.3,44.47829833,-73.196265,28.25,82.85,,,
15:14:32,14:32.3,44.47828833,-73.19625833,28.5,83.3,,,
15:14:33,14:33.3,44.47827333,-73.196255,28.5,83.3,,,
15:14:34,14:34.3,44.47826,-73.19625833,28.5,83.3,,,
15:14:35,14:35.3,44.47824333,-73.19626333,28.5,83.3,,,
15:14:36,14:36.3,44.478225,-73.19627833,28.5,83.3,,,
15:14:37,14:37.3,44.47820333,-73.19629,26.25,79.25,,,
15:14:38,14:38.3,44.478185,-73.19630667,28.5,83.3,,,
15:14:39,14:39.3,44.47815833,-73.196315,28.5,83.3,,,
15:14:40,14:40.3,44.47813833,-73.19632333,28.75,83.75,,,
15:14:41,14:41.3,44.47812,-73.19633833,28.75,83.75,,,
15:14:42,14:42.3,44.47811167,-73.19634667,28.75,83.75,,,
15:14:43,14:43.3,44.47810333,-73.19635667,28.75,83.75,,,
15:14:44,14:44.3,44.47809667,-73.196375,28.75,83.75,,,
15:14:45,14:45.3,44.47809167,-73.19638667,28.5,83.3,,,
15:14:46,14:46.3,44.47808333,-73.19639333,28.75,83.75,,,
15:14:47,14:47.3,44.478065,-73.19638833,28.5,83.3,,,
15:14:48,14:48.3,44.47804833,-73.19638833,28.25,82.85,,,
15:14:49,14:49.3,44.47802667,-73.19638333,28.25,82.85,,,
15:14:50,14:50.3,44.478005,-73.19638,28.25,82.85,,,
15:14:51,14:51.3,44.47799,-73.19638333,28.25,82.85,,,
15:14:52,14:52.3,44.477975,-73.19638667,26,78.8,,,
15:14:53,14:53.3,44.47796167,-73.19638833,28.25,82.85,,,
15:14:54,14:54.3,44.47794833,-73.19639167,28.25,82.85,,,
15:14:55,14:55.3,44.47793,-73.19639167,28.25,82.85,,,
15:14:56,14:56.3,44.47791667,-73.19639333,28.25,82.85,,,
15:14:57,14:57.3,44.47789833,-73.19638667,28,82.4,,,
15:14:58,14:58.3,44.47788167,-73.19638167,28,82.4,,,
15:14:59,14:59.3,44.47786833,-73.19638333,27.75,81.95,,,
15:15:00,15:00.3,44.477855,-73.19639167,28,82.4,,,
15:15:01,15:01.3,44.47784167,-73.19640167,28,82.4,,,
15:15:02,15:02.3,44.47782833,-73.19640667,28,82.4,,,
15:15:03,15:03.3,44.47781167,-73.19641,28,82.4,,,
15:15:04,15:04.3,44.47779833,-73.19641333,28,82.4,,,
15:15:05,15:05.3,44.47778333,-73.196415,28,82.4,,,
15:15:06,15:06.3,44.47777167,-73.19641833,24.5,76.1,,,
15:15:07,15:07.3,44.47776,-73.19643167,27.75,81.95,,,
15:15:08,15:08.3,44.47775,-73.19644167,28,82.4,,,
15:15:09,15:09.3,44.47774,-73.19645167,28,82.4,,,
15:15:10,15:10.3,44.47772833,-73.19645833,28,82.4,,,
15:15:11,15:11.3,44.47772333,-73.196455,27.75,81.95,,,
15:15:12,15:12.3,44.47771833,-73.19644167,27.75,81.95,,,
15:15:13,15:13.3,44.47771833,-73.19643333,27.75,81.95,,,
15:15:14,15:14.3,44.47771667,-73.19642,27.75,81.95,,,
15:15:15,15:15.3,44.47771333,-73.19641667,27.75,81.95,,,
15:15:16,15:16.3,44.47771333,-73.19641167,28,82.4,,,
15:15:17,15:17.3,44.47771167,-73.19640833,28,82.4,,,
15:15:18,15:18.3,44.477715,-73.196405,28,82.4,,,
15:15:19,15:19.3,44.47771,-73.19639667,28,82.4,,,
15:15:20,15:20.3,44.47770833,-73.19637333,28,82.4,,,
15:15:21,15:21.3,44.47771167,-73.19635,27.75,81.95,,,
15:15:22,15:22.3,44.47771167,-73.19631333,27.75,81.95,,,
15:15:23,15:23.3,44.47771333,-73.19626667,27.75,81.95,,,
15:15:24,15:24.3,44.47771167,-73.196245,28,82.4,,,
15:15:25,15:25.3,44.47770833,-73.19621167,27.75,81.95,,,
15:15:26,15:26.3,44.47769167,-73.19616167,27.5,81.5,,,
15:15:27,15:27.3,44.47768167,-73.19612833,27.5,81.5,,,
15:15:28,15:28.3,44.47767833,-73.1961,26,78.8,,,
15:15:29,15:29.3,44.47767333,-73.19607,27.5,81.5,,,
15:15:30,15:30.3,44.47766833,-73.19605667,27.5,81.5,,,
15:15:31,15:31.3,44.47766333,-73.19603167,27.5,81.5,,,
15:15:32,15:32.3,44.47765833,-73.19601,27.5,81.5,,,
15:15:33,15:33.3,44.477645,-73.19600167,27.5,81.5,,,
15:15:34,15:34.3,44.47763833,-73.19599333,27.5,81.5,,,
15:15:35,15:35.3,44.47762667,-73.19598833,27.5,81.5,,,
15:15:36,15:36.3,44.47761,-73.195985,27.5,81.5,,,
15:15:37,15:37.3,44.4776,-73.19597667,27.5,81.5,,,
15:15:38,15:38.3,44.47758833,-73.19596667,27.5,81.5,,,
15:15:39,15:39.3,44.47757833,-73.19596,27.5,81.5,,,
15:15:40,15:40.3,44.477565,-73.19595667,27.75,81.95,,,
15:15:41,15:41.3,44.47755333,-73.19595167,28,82.4,,,
15:15:42,15:42.3,44.47754167,-73.19594833,28,82.4,,,
15:15:43,15:43.3,44.47753333,-73.195945,26.25,79.25,,,
15:15:44,15:44.3,44.47752167,-73.19594333,28.25,82.85,,,
15:15:45,15:45.3,44.47751,-73.19594,28.25,82.85,,,
15:15:46,15:46.3,44.47749667,-73.19593667,28.25,82.85,,,
15:15:47,15:47.3,44.47748333,-73.195935,28.25,82.85,,,
15:15:48,15:48.3,44.47747667,-73.19593167,28.25,82.85,,,
15:15:49,15:49.3,44.47746167,-73.19593,28.25,82.85,,,
15:15:50,15:50.3,44.47745167,-73.19592667,28.25,82.85,,,
15:15:51,15:51.3,44.47743833,-73.19592667,28.25,82.85,,,
15:15:52,15:52.3,44.47742333,-73.19593,28.5,83.3,,,
15:15:53,15:53.3,44.47741,-73.19593333,28.5,83.3,,,
15:15:54,15:54.3,44.47738833,-73.19593833,28.5,83.3,,,
15:15:55,15:55.3,44.47736833,-73.195945,28.75,83.75,,,
15:15:56,15:56.3,44.477355,-73.19594833,29,84.2,,,
15:15:57,15:57.3,44.477335,-73.195955,29,84.2,,,
15:15:58,15:58.3,44.47731667,-73.19595833,29,84.2,,,
15:15:59,15:59.3,44.47730167,-73.19596,29.25,84.65,,,
15:16:00,16:00.3,44.477285,-73.19596,29.25,84.65,,,
15:16:01,16:01.3,44.47726667,-73.19596167,29,84.2,,,
15:16:02,16:02.3,44.47725,-73.19596333,29,84.2,,,
15:16:03,16:03.3,44.477235,-73.195965,29,84.2,,,
15:16:04,16:04.3,44.47722,-73.195965,29,84.2,,,
15:16:05,16:05.3,44.47720333,-73.19596667,29,84.2,,,
15:16:06,16:06.3,44.47718833,-73.19597,29,84.2,,,
15:16:07,16:07.3,44.47717833,-73.19596833,28.75,83.75,,,
15:16:08,16:08.3,44.47716833,-73.195965,28.25,82.85,,,
15:16:09,16:09.3,44.47715667,-73.19596667,28.25,82.85,,,
15:16:10,16:10.3,44.47714167,-73.19597167,28.25,82.85,,,
15:16:11,16:11.3,44.47713,-73.19597333,28.25,82.85,,,
15:16:12,16:12.3,44.47712,-73.195975,28.5,83.3,,,
15:16:13,16:13.3,44.47711,-73.19598,28.25,82.85,,,
15:16:14,16:14.3,44.47709833,-73.19598667,28.5,83.3,,,
15:16:15,16:15.3,44.47708667,-73.19599667,28.5,83.3,,,
15:16:16,16:16.3,44.477075,-73.19600667,28.5,83.3,,,
15:16:17,16:17.3,44.47706333,-73.19601333,28.5,83.3,,,
15:16:18,16:18.3,44.47704833,-73.19601833,28.5,83.3,,,
15:16:19,16:19.3,44.477035,-73.196025,28.5,83.3,,,
15:16:20,16:20.3,44.47702333,-73.19603167,28.25,82.85,,,
15:16:21,16:21.3,44.47701,-73.19603667,28.25,82.85,,,
15:16:22,16:22.3,44.47699333,-73.19604333,28.25,82.85,,,
15:16:23,16:23.3,44.47698,-73.19605,28.25,82.85,,,
15:16:24,16:24.3,44.47696667,-73.196055,28.25,82.85,,,
15:16:25,16:25.3,44.47695667,-73.19606167,28.25,82.85,,,
15:16:26,16:26.3,44.47694833,-73.19606833,28.25,82.85,,,
15:16:27,16:27.3,44.47694167,-73.19607667,28,82.4,,,
15:16:28,16:28.3,44.47692833,-73.196085,27,80.6,,,
15:16:29,16:29.3,44.47691167,-73.196095,28.25,82.85,,,
15:16:30,16:30.3,44.476895,-73.196105,28.25,82.85,,,
15:16:31,16:31.3,44.47688,-73.19611167,28.25,82.85,,,
15:16:32,16:32.3,44.47687,-73.19611833,28.25,82.85,,,
15:16:33,16:33.3,44.47685667,-73.19612667,28.25,82.85,,,
15:16:34,16:34.3,44.476845,-73.19613667,28.25,82.85,,,
15:16:35,16:35.3,44.47683333,-73.19614333,28,82.4,,,
15:16:36,16:36.3,44.47682333,-73.19615167,27,80.6,,,
15:16:37,16:37.3,44.476815,-73.19616,28.25,82.85,,,
15:16:38,16:38.3,44.47680667,-73.19616333,28.25,82.85,,,
15:16:39,16:39.3,44.47679833,-73.19616667,28.25,82.85,,,
15:16:40,16:40.3,44.47678667,-73.19616333,28.25,82.85,,,
15:16:41,16:41.3,44.476775,-73.196155,28.25,82.85,,,
15:16:42,16:42.3,44.476765,-73.196145,28.25,82.85,,,
15:16:43,16:43.3,44.47675833,-73.19613667,28.25,82.85,,,
15:16:44,16:44.3,44.47675167,-73.196125,28.25,82.85,,,
15:16:45,16:45.3,44.47674667,-73.19611167,28.25,82.85,,,
15:16:46,16:46.3,44.47674,-73.1961,28.25,82.85,,,
15:16:47,16:47.3,44.47673333,-73.19608667,28,82.4,,,
15:16:48,16:48.3,44.47673,-73.19606833,28,82.4,,,
15:16:49,16:49.3,44.47672667,-73.19605333,28,82.4,,,
15:16:50,16:50.3,44.47672333,-73.19603833,27.75,81.95,,,
15:16:51,16:51.3,44.47672,-73.19602333,27.75,81.95,,,
15:16:52,16:52.3,44.47671333,-73.19601167,27.75,81.95,,,
15:16:53,16:53.3,44.47670667,-73.196,27.5,81.5,,,
15:16:54,16:54.3,44.4767,-73.195985,27.5,81.5,,,
15:16:55,16:55.3,44.47669167,-73.19597167,27.5,81.5,,,
15:16:56,16:56.3,44.47668333,-73.19596,27.5,81.5,,,
15:16:57,16:57.3,44.47667333,-73.19595167,27.5,81.5,,,
15:16:58,16:58.3,44.476665,-73.195945,27.5,81.5,,,
15:16:59,16:59.3,44.47665167,-73.19594,27.5,81.5,,,
15:17:00,17:00.3,44.47663833,-73.19593833,27.25,81.05,,,
15:17:01,17:01.3,44.47662833,-73.19593833,27.25,81.05,,,
15:17:02,17:02.3,44.47661667,-73.19594,27,80.6,,,
15:17:03,17:03.3,44.47660667,-73.19594167,26.75,80.15,,,
15:17:04,17:04.3,44.47659667,-73.19594167,26.75,80.15,,,
15:17:05,17:05.3,44.47658667,-73.19593833,26.5,79.7,,,
15:17:06,17:06.3,44.476575,-73.19594667,25,77,,,
15:17:07,17:07.3,44.476565,-73.19594667,26.5,79.7,,,
15:17:08,17:08.3,44.47655667,-73.19594667,26.25,79.25,,,
15:17:09,17:09.3,44.47654667,-73.195945,26.25,79.25,,,
15:17:10,17:10.3,44.476535,-73.19594333,26.25,79.25,,,
15:17:11,17:11.3,44.47652667,-73.19594333,26.25,79.25,,,
15:17:12,17:12.3,44.476515,-73.19594333,26.25,79.25,,,
15:17:13,17:13.3,44.47650167,-73.19594167,26.5,79.7,,,
15:17:14,17:14.3,44.47649167,-73.19593833,26.25,79.25,,,
15:17:15,17:15.3,44.47648167,-73.195935,26.75,80.15,,,
15:17:16,17:16.3,44.476475,-73.19593333,27,80.6,,,
15:17:17,17:17.3,44.47647167,-73.195925,27.25,81.05,,,
15:17:18,17:18.3,44.47646667,-73.19592333,27.25,81.05,,,
15:17:19,17:19.3,44.47646333,-73.19592167,27.5,81.5,,,
15:17:20,17:20.3,44.47645833,-73.19591667,27.5,81.5,,,
15:17:21,17:21.3,44.476455,-73.19591333,27.75,81.95,,,
15:17:22,17:22.3,44.47643667,-73.19589833,27.75,81.95,,,
15:17:23,17:23.3,44.47641167,-73.19589,27.75,81.95,,,
15:17:24,17:24.3,44.476395,-73.19587667,28,82.4,,,
15:17:25,17:25.3,44.47637167,-73.19585833,28,82.4,,,
15:17:26,17:26.3,44.47635667,-73.19583833,28,82.4,,,
15:17:27,17:27.3,44.47634167,-73.19581833,28,82.4,,,
15:17:28,17:28.3,44.47632333,-73.19579833,28,82.4,,,
15:17:29,17:29.3,44.47631167,-73.19578,28,82.4,,,
15:17:30,17:30.3,44.4763,-73.19576667,28.25,82.85,,,
15:17:31,17:31.3,44.47629167,-73.19574833,28.25,82.85,,,
15:17:32,17:32.3,44.476285,-73.195735,28.5,83.3,,,
15:17:33,17:33.3,44.47627833,-73.19572667,28.5,83.3,,,
15:17:34,17:34.3,44.47627167,-73.19571833,28.5,83.3,,,
15:17:35,17:35.3,44.476265,-73.19570833,28.5,83.3,,,
15:17:36,17:36.3,44.476255,-73.19569833,28.5,83.3,,,
15:17:37,17:37.3,44.47624667,-73.19568667,27,80.6,,,
15:17:38,17:38.3,44.476235,-73.195675,28.75,83.75,,,
15:17:39,17:39.3,44.47622333,-73.19566333,28.75,83.75,,,
15:17:40,17:40.3,44.47621333,-73.195655,28.75,83.75,,,
15:17:41,17:41.3,44.476205,-73.19564667,29,84.2,,,
15:17:42,17:42.3,44.47619667,-73.19563833,29,84.2,,,
15:17:43,17:43.3,44.47619,-73.19562833,29,84.2,,,
15:17:44,17:44.3,44.47618333,-73.19561667,29,84.2,,,
15:17:45,17:45.3,44.47618,-73.19560333,29.25,84.65,,,
15:17:46,17:46.3,44.47617667,-73.19559167,29.25,84.65,,,
15:17:47,17:47.3,44.47616833,-73.19558167,29.25,84.65,,,
15:17:48,17:48.3,44.47616,-73.19557333,29.25,84.65,,,
15:17:49,17:49.3,44.47614833,-73.19557,29.25,84.65,,,
15:17:50,17:50.3,44.476135,-73.195565,29.25,84.65,,,
15:17:51,17:51.3,44.47612833,-73.19556333,29.5,85.1,,,
15:17:52,17:52.3,44.47612,-73.19555667,29.5,85.1,,,
15:17:53,17:53.3,44.47611167,-73.19554833,29.25,84.65,,,
15:17:54,17:54.3,44.476105,-73.19554333,29.25,84.65,,,
15:17:55,17:55.3,44.476095,-73.195535,29,84.2,,,
15:17:56,17:56.3,44.47608167,-73.19553,28.5,83.3,,,
15:17:57,17:57.3,44.476075,-73.19552667,28.25,82.85,,,
15:17:58,17:58.3,44.476065,-73.19552833,28.25,82.85,,,
15:17:59,17:59.3,44.47605333,-73.19553,28,82.4,,,
15:18:00,18:00.3,44.476045,-73.19553333,27.75,81.95,,,
15:18:01,18:01.3,44.476035,-73.19554,27.75,81.95,,,
15:18:02,18:02.3,44.47602667,-73.19554667,28,82.4,,,
15:18:03,18:03.3,44.47601833,-73.19555833,28,82.4,,,
15:18:04,18:04.3,44.47601,-73.19556833,28,82.4,,,
15:18:05,18:05.3,44.47600333,-73.19557833,28.25,82.85,,,
15:18:06,18:06.3,44.47599333,-73.19559,27.75,81.95,,,
15:18:07,18:07.3,44.47598333,-73.19560167,28.5,83.3,,,
15:18:08,18:08.3,44.475975,-73.19560833,28.5,83.3,,,
15:18:09,18:09.3,44.47596833,-73.19561333,28.5,83.3,,,
15:18:10,18:10.3,44.47595833,-73.195625,28.75,83.75,,,
15:18:11,18:11.3,44.47595167,-73.19563167,28.75,83.75,,,
15:18:12,18:12.3,44.47594833,-73.19564333,28.5,83.3,,,
15:18:13,18:13.3,44.47594333,-73.19565833,28,82.4,,,
15:18:14,18:14.3,44.47594,-73.19566833,28,82.4,,,
15:18:15,18:15.3,44.475935,-73.19567833,28,82.4,,,
15:18:16,18:16.3,44.475925,-73.19568833,28,82.4,,,
15:18:17,18:17.3,44.47591667,-73.19569833,28.25,82.85,,,
15:18:18,18:18.3,44.47591167,-73.19570167,28.5,83.3,,,
15:18:19,18:19.3,44.47590667,-73.19569667,28.5,83.3,,,
15:18:20,18:20.3,44.475905,-73.19569833,28.5,83.3,,,
15:18:21,18:21.3,44.47590167,-73.19569333,27.25,81.05,,,
15:18:22,18:22.3,44.47590167,-73.195685,28.75,83.75,,,
15:18:23,18:23.3,44.47589667,-73.19568,28.75,83.75,,,
15:18:24,18:24.3,44.47588833,-73.195675,28.75,83.75,,,
15:18:25,18:25.3,44.47587833,-73.19566667,28.75,83.75,,,
15:18:26,18:26.3,44.47587,-73.195665,28.75,83.75,,,
15:18:27,18:27.3,44.47585667,-73.19566833,29,84.2,,,
15:18:28,18:28.3,44.475845,-73.19567167,28.75,83.75,,,
15:18:29,18:29.3,44.47583167,-73.19568167,29,84.2,,,
15:18:30,18:30.3,44.475815,-73.19568333,29,84.2,,,
15:18:31,18:31.3,44.47580333,-73.19568167,29,84.2,,,
15:18:32,18:32.3,44.47579,-73.19568833,28.75,83.75,,,
15:18:33,18:33.3,44.47577667,-73.19568833,29,84.2,,,
15:18:34,18:34.3,44.47576667,-73.19568333,29.25,84.65,,,
15:18:35,18:35.3,44.47576,-73.19568,29.25,84.65,,,
15:18:36,18:36.3,44.47575167,-73.19567667,29.5,85.1,,,
15:18:37,18:37.3,44.47574333,-73.19567667,29.5,85.1,,,
15:18:38,18:38.3,44.47573667,-73.195675,29.5,85.1,,,
15:18:39,18:39.3,44.47573,-73.19567333,29.5,85.1,,,
15:18:40,18:40.3,44.47572833,-73.19567167,29.75,85.55,,,
15:18:41,18:41.3,44.47572,-73.19567,29.75,85.55,,,
15:18:42,18:42.3,44.47571,-73.19566833,29.75,85.55,,,
15:18:43,18:43.3,44.475695,-73.19565667,29.5,85.1,,,
15:18:44,18:44.3,44.47568167,-73.19564833,28.25,82.85,,,
15:18:45,18:45.3,44.47566333,-73.19564,29.25,84.65,,,
15:18:46,18:46.3,44.47565,-73.19563,29.5,85.1,,,
15:18:47,18:47.3,44.47563667,-73.19562167,29.5,85.1,,,
15:18:48,18:48.3,44.47562333,-73.19561167,29.75,85.55,,,
15:18:49,18:49.3,44.47561,-73.195605,29.25,84.65,,,
15:18:50,18:50.3,44.47559667,-73.19559833,29.25,84.65,,,
15:18:51,18:51.3,44.47558333,-73.195595,29.5,85.1,,,
15:18:52,18:52.3,44.47557333,-73.19558667,28.25,82.85,,,
15:18:53,18:53.3,44.47556333,-73.19558,29.25,84.65,,,
15:18:54,18:54.3,44.475555,-73.19557,29.25,84.65,,,
15:18:55,18:55.3,44.475545,-73.19556,29.25,84.65,,,
15:18:56,18:56.3,44.475535,-73.19555167,29.5,85.1,,,
15:18:57,18:57.3,44.47552667,-73.19554333,29.5,85.1,,,
15:18:58,18:58.3,44.47551667,-73.19553333,29.5,85.1,,,
15:18:59,18:59.3,44.475505,-73.195525,29.25,84.65,,,
15:19:00,19:00.3,44.47549,-73.19551833,29,84.2,,,
15:19:01,19:01.3,44.475475,-73.19551333,29.25,84.65,,,
15:19:02,19:02.3,44.47546333,-73.19550667,29.25,84.65,,,
15:19:03,19:03.3,44.47544833,-73.19550333,29.25,84.65,,,
15:19:04,19:04.3,44.475435,-73.19549667,29.5,85.1,,,
15:19:05,19:05.3,44.47542167,-73.19549,29.5,85.1,,,
15:19:06,19:06.3,44.47540833,-73.19548167,29.25,84.65,,,
15:19:07,19:07.3,44.47539667,-73.195475,29.5,85.1,,,
15:19:08,19:08.3,44.475385,-73.19546667,29.5,85.1,,,
15:19:09,19:09.3,44.47537333,-73.19546,29.25,84.65,,,
15:19:10,19:10.3,44.47536167,-73.19545167,29,84.2,,,
15:19:11,19:11.3,44.47535167,-73.19544167,28.75,83.75,,,
15:19:12,19:12.3,44.47533833,-73.19543333,28.5,83.3,,,
15:19:13,19:13.3,44.475325,-73.19542833,28.25,82.85,,,
15:19:14,19:14.3,44.47531333,-73.19542667,27.5,81.5,,,
15:19:15,19:15.3,44.47530333,-73.19542,27.75,81.95,,,
15:19:16,19:16.3,44.47529167,-73.19541333,27.5,81.5,,,
15:19:17,19:17.3,44.47528167,-73.19540833,27.5,81.5,,,
15:19:18,19:18.3,44.47527167,-73.19539833,27.5,81.5,,,
15:19:19,19:19.3,44.47526,-73.19539,27.5,81.5,,,
15:19:20,19:20.3,44.47525,-73.19538333,27.75,81.95,,,
15:19:21,19:21.3,44.47524,-73.195375,28,82.4,,,
15:19:22,19:22.3,44.47523,-73.19536667,27.75,81.95,,,
15:19:23,19:23.3,44.47521833,-73.19535833,28,82.4,,,
15:19:24,19:24.3,44.47520833,-73.19535333,28.25,82.85,,,
15:19:25,19:25.3,44.47519667,-73.195345,28.25,82.85,,,
15:19:26,19:26.3,44.47518667,-73.195335,28.25,82.85,,,
15:19:27,19:27.3,44.47517667,-73.195325,28.5,83.3,,,
15:19:28,19:28.3,44.475165,-73.195315,28.5,83.3,,,
15:19:29,19:29.3,44.475155,-73.19530667,28.5,83.3,,,
15:19:30,19:30.3,44.47514333,-73.195295,28.75,83.75,,,
15:19:31,19:31.3,44.475135,-73.195285,28.75,83.75,,,
15:19:32,19:32.3,44.475125,-73.195275,28.75,83.75,,,
15:19:33,19:33.3,44.475115,-73.19526,28.75,83.75,,,
15:19:34,19:34.3,44.47510333,-73.19525167,28.75,83.75,,,
15:19:35,19:35.3,44.47509,-73.19524333,28.75,83.75,,,
15:19:36,19:36.3,44.475075,-73.19523833,28.5,83.3,,,
15:19:37,19:37.3,44.47506,-73.19523333,28.5,83.3,,,
15:19:38,19:38.3,44.47504667,-73.19522833,28.5,83.3,,,
15:19:39,19:39.3,44.47503667,-73.19522167,28.25,82.85,,,
15:19:40,19:40.3,44.475025,-73.19521333,28.25,82.85,,,
15:19:41,19:41.3,44.47501333,-73.19520333,28.25,82.85,,,
15:19:42,19:42.3,44.47500167,-73.195195,28.25,82.85,,,
15:19:43,19:43.3,44.47499,-73.19518667,27.75,81.95,,,
15:19:44,19:44.3,44.47498,-73.19517833,27.75,81.95,,,
15:19:45,19:45.3,44.47497,-73.19516833,26.75,80.15,,,
15:19:46,19:46.3,44.47496167,-73.19515833,27.25,81.05,,,
15:19:47,19:47.3,44.47495167,-73.19514833,27.25,81.05,,,
15:19:48,19:48.3,44.47494,-73.195135,27.5,81.5,,,
15:19:49,19:49.3,44.47493,-73.19512333,27.5,81.5,,,
15:19:50,19:50.3,44.47491833,-73.195115,27.75,81.95,,,
15:19:51,19:51.3,44.47490667,-73.195105,27.75,81.95,,,
15:19:52,19:52.3,44.474895,-73.19509333,27.75,81.95,,,
15:19:53,19:53.3,44.47488167,-73.19508167,27.25,81.05,,,
15:19:54,19:54.3,44.47487,-73.19507,28,82.4,,,
15:19:55,19:55.3,44.47486,-73.19506,27.75,81.95,,,
15:19:56,19:56.3,44.47485,-73.19505,27.75,81.95,,,
15:19:57,19:57.3,44.47484333,-73.195035,27.75,81.95,,,
